"vuln_id","url","package","version_local","severity","grype","osv","vulnix","sum","sortcol"
"RLSA-2026:1473","https://osv.dev/RLSA-2026:1473","openssl","3.6.0","","0","1","0","1","2026A1769731200"
"RLSA-2026:1472","https://osv.dev/RLSA-2026:1472","openssl","3.1.2","","0","1","0","1","2026A1769731200"
"RLSA-2026:1473","https://osv.dev/RLSA-2026:1473","openssl","3.1.2","","0","1","0","1","2026A1769731200"
"RLSA-2026:1334","https://osv.dev/RLSA-2026:1334","glibc","2.34-210","","0","1","0","1","2026A1769731200"
"RHSA-2014:0679","https://osv.dev/RHSA-2014:0679","openssl","3.6.0","","0","1","0","1","2026A1769644800"
"RHSA-2014:1052","https://osv.dev/RHSA-2014:1052","openssl","3.6.0","","0","1","0","1","2026A1769644800"
"RHSA-2014:1652","https://osv.dev/RHSA-2014:1652","openssl","3.6.0","","0","1","0","1","2026A1769644800"
"ECHO-0529-49f7-34d9","https://osv.dev/ECHO-0529-49f7-34d9","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"ECHO-0e8b-e5b4-4661","https://osv.dev/ECHO-0e8b-e5b4-4661","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"ECHO-1956-f8c5-351f","https://osv.dev/ECHO-1956-f8c5-351f","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"ECHO-29d0-be66-1d36","https://osv.dev/ECHO-29d0-be66-1d36","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"ECHO-2c1d-6266-fce5","https://osv.dev/ECHO-2c1d-6266-fce5","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"ECHO-3df5-a3a2-6763","https://osv.dev/ECHO-3df5-a3a2-6763","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"ECHO-7300-0df7-ef21","https://osv.dev/ECHO-7300-0df7-ef21","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"ECHO-b2f7-5a6b-fae1","https://osv.dev/ECHO-b2f7-5a6b-fae1","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"ECHO-decb-8594-a95c","https://osv.dev/ECHO-decb-8594-a95c","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"ECHO-f3f1-7685-1435","https://osv.dev/ECHO-f3f1-7685-1435","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"MINI-5fwx-pgcg-m63x","https://osv.dev/MINI-5fwx-pgcg-m63x","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"MINI-65xw-w3w7-rq9j","https://osv.dev/MINI-65xw-w3w7-rq9j","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"MINI-7xm6-82wh-gj9f","https://osv.dev/MINI-7xm6-82wh-gj9f","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"MINI-f9qm-gx9g-pp9f","https://osv.dev/MINI-f9qm-gx9g-pp9f","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"MINI-h554-5xj6-wrxh","https://osv.dev/MINI-h554-5xj6-wrxh","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"MINI-mgc9-4rpq-57xp","https://osv.dev/MINI-mgc9-4rpq-57xp","openssl","3.1.2","","0","1","0","1","2026A1769644800"
